10206;至尊三十六计之偷天换日;8.7;70547;1993年09月30日;zhi zun san shi liu ji zhi tou tian huan ri;liu de hua,liang jia hui,zhong li ti,chen bai xiang,wang long wei,wang jing;;刘德华梁家辉骗中骗;http://img.funshion.com/pictures/jupiter/010/206/10206_m_poster.jpg?t=7052;http://img.funshion.com/pictures/jupiter/010/206/10206_m_still.jpg?t=3503;刘德华,梁家辉,钟丽缇,陈百祥,王龙威;王晶;free;1
10207;追男仔;8.8;63360;1993年08月12日;zhui nan zai;zhang ke yi,liang jia hui,lu hui guang,zhang xue you,wang jing,lin qing long;;王晶搞笑温馨爱情电影;http://img.funshion.com/pictures/jupiter/010/207/10207_m_poster.jpg?t=5562;http://img.funshion.com/pictures/media/list/102/07/10207_530_298_ott_still.jpg?1411870977;张可颐,梁家辉,卢惠光,张学友;王晶,林庆隆;free;1
10212;靓足100分;6.6;201;1990年07月07日;liang zu 1 0 0 fen;wang jing,wen juan,chen bai xiang,wang jing;Perfect Girls;王晶自导自编自演喜剧;http://img.funshion.com/pictures/jupiter/010/212/10212_m_poster.jpg?t=9786;http://img.funshion.com/pictures/jupiter/010/212/10212_m_still.jpg?t=8047;李嘉欣,陈法蓉,利智,林俊贤,王晶;王晶;free;1
10220;最佳损友;9.1;6503;1988年03月27日;zui jia sun you;feng cui fan,wu jun ru,liu de hua,wang jing;;四个损友集合疯狂搞笑;http://img.funshion.com/pictures/jupiter/010/220/10220_m_poster.jpg?t=4300;http://img.funshion.com/pictures/jupiter/010/220/10220_m_still.jpg?t=3098;冯淬帆,吴君如,刘德华;王晶;free;1
10223;魔翡翠;8.5;64009;1986年09月17日;mo fei cui;zhang min,liu de hua,chen bai xiang,wang jing;;刘德华希腊冒险佳作;http://img.funshion.com/pictures/media/list/102/23/10223_360_504_ott_poster.jpg?1434341183;http://img.funshion.com/pictures/media/list/102/23/10223_530_298_ott_still.jpg?1434341183;张敏,刘德华,陈百祥;王晶;free;1
10245;逃学英雄传;7;479;1992年02月20日;tao xue ying xiong chuan;guo fu cheng,zhang min,wu meng da,qiu shu zhen,zhang jian ting,wang jing;Truant Heroes;热辣警花爱上黑帮卧底;http://img.funshion.com/pictures/jupiter/010/245/10245_m_poster.jpg?t=3714;http://img.funshion.com/pictures/jupiter/010/245/10245_m_still.jpg?t=4504;郭富城,张敏,吴孟达,邱淑贞,张坚庭;王晶;free;1
10248;火舞风云;8.4;63118;1988年06月04日;huo wu feng yun;zhong chu hong,zhang min,qin pei,chen bai xiang,cao zha li,zhang tong zu;;张敏钟楚红同框争艳;http://img.funshion.com/pictures/jupiter/010/248/10248_m_poster.jpg?t=1869;http://img.funshion.com/pictures/media/list/102/48/10248_530_298_ott_still.jpg?1409975468;钟楚红,张敏,秦沛,陈百祥,曹查理;张同祖;free;1
10250;求爱敢死队;7.4;337;1988年07月13日;qiu ai gan si dui;wang jing,zeng zhi wei,zhang man yu,wu jun ru,wang jing;How to Pick Girls Up!;张曼玉邱淑贞求爱作战;eb1f426f3ea8113a52f40a5dbc3ed913;7f2a1af795c689ee77e13481da75e9f9;王晶,曾志伟,张曼玉,吴君如;王晶;free;1
10251;烂赌英雄;6.9;787;1987年12月20日;lan du ying xiong;chu yuan,chen bai xiang,gao li hong,wang jing;;王晶执导经典喜剧赌片;http://img.funshion.com/pictures/jupiter/010/251/10251_m_poster.jpg?t=6357;http://img.funshion.com/pictures/jupiter/010/251/10251_m_still.jpg?t=5754;楚原,陈百祥,高丽虹;王晶;free;1
10255;猎魔者;7.9;62162;1982年12月22日;lie mo zhe;di long,wang yu,yu an an,luo lie,wang long wei,wang jing;;超燃港版野鹅敢死队;http://img.funshion.com/pictures/jupiter/010/255/10255_m_poster.jpg?t=8290;http://img.funshion.com/pictures/media/list/102/55/10255_530_298_ott_still.jpg?1407910676;狄龙,汪禹,余安安,罗烈,王龙威;王晶;free;1
10270;哈利·波特与火焰杯;6.8;367;2005年11月06日;ha li  bo te yu huo yan bei;jia li  ao de man,la er fu  fei yin si,ai lun  rui ke man,mai ke  nei wei er;哈利波特4：火杯的考验(港/台);黑魔王伏地魔暗黑崛起;http://img.funshion.com/pictures/jupiter/010/270/10270_m_poster.jpg?t=7370;http://img.funshion.com/pictures/jupiter/010/270/10270_m_still.jpg?t=6704;加里·奥德曼,拉尔夫·费因斯,艾伦·瑞克曼;迈克·内威尔;vipfree;1
10351;魔鬼山历险记;7;410;2009年03月11日;mo gui shan li xian ji;dao en qiang sen,an na suo fei ya luo bo,ya li shan da lu de wei ge,ka la gu qi nuo,an di fei ke man;巫山历险记,巫婆山,地球奶爸,勇闯魔域山,超异能冒险(台);超能力孩子的逃亡故事;http://img.funshion.com/pictures/jupiter/010/351/10351_m_poster.jpg?t=4073;http://img.funshion.com/pictures/jupiter/010/351/10351_m_still.jpg?t=5287;道恩·强森,安娜索菲亚·罗伯,亚历山大·路德韦格,卡拉·古奇诺;安迪·菲克曼;vipfree;1
10410;疯院人魔;7.4;853;2004年10月28日;feng yuan ren mo;;;疯人院永远有故事;http://img.funshion.com/pictures/jupiter/010/410/10410_m_poster.jpg?t=9283;http://img.funshion.com/pictures/jupiter/010/410/10410_m_still.jpg?t=9328;Aaron Strongoni,Patrika Darbo,Lance Henriksen;Bill Butler;free;1
10443;防火墙;7.4;807;2006年02月02日;fang huo qiang;ha li sen  fu te,bao luo  bei tan ni,wei ji ni ya  ma de sen,li c h a d e  lang ke lai en;;破坏防火墙的高级犯罪;http://img.funshion.com/pictures/jupiter/010/443/10443_m_poster.jpg?t=1031;http://img.funshion.com/pictures/jupiter/010/443/10443_m_still.jpg?t=9652;哈里森·福特,保罗·贝坦尼,维吉妮娅·马德森;理查德·朗克莱恩;free;1
10518;少女特工队;6.7;588;2004年01月22日;shao nv te gong dui;qiao dan na  bu lu si te,mei gen  gu de,sha la  fu si te;;女学生组成美女特工队;http://img.funshion.com/pictures/jupiter/010/518/10518_m_poster.jpg?t=6416;http://img.funshion.com/pictures/jupiter/010/518/10518_m_still.jpg?t=5881;乔丹娜·布鲁斯特,梅根·古德,莎拉·福斯特;Angela Robinson;free;1
10594;科学怪鱼;6.7;507;2004年10月09日;ke xue guai yu;d i p p é;;嗜血程度媲美大白鲨;http://img.funshion.com/pictures/jupiter/010/594/10594_m_poster.jpg?t=1195;http://img.funshion.com/pictures/jupiter/010/594/10594_m_still.jpg?t=4253;Mark Boone Junior,Tory Kittles,K.D. Aubert;Mark A.Z. Dippé;free;1
10616;异次元杀阵前传;8.3;62379;2004年12月16日;yi ci yuan sha zhen qian chuan;zha ka li bei nei te,shi di fen mu er,mai ke li lei,e ni ba ba la shen;心慌方·零;迷宫被禁如何逃出生天;7958aaeabf18851e7fbc50ea2b678780;http://img.funshion.com/pictures/media/list/106/16/10616_530_298_ott_still.jpg?1430538893;扎卡里·贝内特,史蒂芬·穆尔,迈克·里雷;厄尼·巴巴拉什;free;1
10667;巨人捕手杰克;7.2;230;2004年08月13日;ju ren bu shou jie ke;ni gu la si  huo er te,ai li nuo  tang mu lin sen,yi wan  mai ke ge lei ge,si tan li  tu qi,ai di  ma sen,bu lai en  xin ge;;超强震撼的视觉效果;http://img.funshion.com/pictures/jupiter/010/667/10667_m_poster.jpg?t=7362;http://img.funshion.com/pictures/jupiter/010/667/10667_m_still.jpg?t=4614;尼古拉斯·霍尔特 ,埃莉诺·汤姆林森,伊万·麦克格雷格, 斯坦利·图齐,埃迪·马森;布莱恩·辛格;vipfree;1
10744;百万宝贝;9.3;64114;2004年12月15日;bai wan bao bei;mo gen  fu li man,ke lin te  yi si te wu de,ke lin te  yi si te wu de;;包揽奥斯卡3项大奖;http://img.funshion.com/pictures/media/list/107/44/10744_360_504_ott_poster.jpg?1433134157;http://img.funshion.com/pictures/media/list/107/44/10744_530_298_ott_still.jpg?1433134157;摩根·弗里曼,克林特·伊斯特伍德;克林特·伊斯特伍德;free;1
10754;证据;7.9;49049;2005年10月13日;zheng ju;an dong ni  huo pu jin si,ge wen ni si  pa te luo,yue han  mai deng;;一道终于被论证了的情感公式;http://img.funshion.com/pictures/media/list/107/54/10754_360_504_ott_poster.jpg?1409218919;http://img.funshion.com/pictures/media/list/107/54/10754_530_298_ott_still.jpg?1409218919;安东尼·霍普金斯,格温妮斯·帕特洛;约翰·麦登;free;1
10757;大公司小老板;7.5;343;2004年12月06日;da gong si xiao lao ban;si jia li  yue han xun,dan ni si  kui de,tuo fu  ge rui si,ke li si  wei zi;优势合作,公私密友;一部笑中带泪的喜剧;http://img.funshion.com/pictures/jupiter/010/757/10757_m_poster.jpg?t=5301;http://img.funshion.com/pictures/jupiter/010/757/10757_m_still.jpg?t=3534;斯嘉丽·约翰逊,丹尼斯·奎德,托弗·戈瑞斯;克里斯·韦兹;free;1
10764;外星人绑架;6.5;742;2005年04月26日;wai xing ren bang jia;mei gan li ai si li qi,ma li sha mo er si,ge li fu fu si te,ai li ke fu si bei li;;如何与外星人斗智斗勇;http://img.funshion.com/pictures/jupiter/010/764/10764_m_poster.jpg?t=6382;http://img.funshion.com/pictures/jupiter/010/764/10764_m_still.jpg?t=3176;梅甘·李·埃思里奇,玛丽莎·莫尔斯,格里夫·弗斯特;埃里克·福斯贝里;free;1
10772;血溅13号警署;6.9;384;2005年01月19日;xue jian 1 3 hao jing shu;yi sang  huo ke,yue han  lei ji zha mo,lao lun si  fei shen bo en,ma li ya  bei luo,rang  fu lang xi si  rui qie;;霍克携手罪犯勇斗黑警;http://img.funshion.com/pictures/jupiter/010/772/10772_m_poster.jpg?t=4461;http://img.funshion.com/pictures/jupiter/010/772/10772_m_still.jpg?t=8828;伊桑·霍克,约翰·雷吉扎莫,劳伦斯·菲什伯恩,玛丽亚·贝罗;让-弗朗西斯·瑞切;free;1
10790;魔窟;6.9;25032;2005年08月26日;mo ku;mo li si  qie si ta te,pai bo  pu la bao,ke er  hao ze,ai di  sai bu lai en,bu lu si  heng te;;噩梦开始的地方幽暗城;http://img.funshion.com/pictures/jupiter/010/790/10790_m_poster.jpg?t=7327;http://img.funshion.com/pictures/jupiter/010/790/10790_m_still.jpg?t=1410;摩里斯·切斯塔特,派博·普拉堡,科尔·豪泽,艾迪·塞布莱恩;布鲁斯·亨特;free;1
10807;鬼哭神嚎;7.5;388;2005年07月28日;gui ku shen hao;ji mi  ben nei te,rui an  lei nuo zi,mei li sha  qiao zhi,an de lu  dao ge la si;;激萌小萝莉手指插穿头;http://img.funshion.com/pictures/jupiter/010/807/10807_m_poster.jpg?t=1850;http://img.funshion.com/pictures/jupiter/010/807/10807_m_still.jpg?t=3062;吉米·本内特,瑞安·雷诺兹,梅利莎·乔治;安德鲁·道格拉斯;free;1
10816;狗镇议员;7;755;2005年06月03日;gou zhen yi yuan;ai mi er he si ji,wei ke duo luo sai ke,yue han luo bin sen,kai se lin ha de wei ke;狗镇之主;执着滑板于之上的精灵;http://img.funshion.com/pictures/jupiter/010/816/10816_m_poster.jpg?t=7354;http://img.funshion.com/pictures/jupiter/010/816/10816_m_still.jpg?t=2688;埃米尔·赫斯基,维克多·罗塞克,约翰·罗宾森;凯瑟琳·哈德威克;free;1
10825;毁灭战士;7.2;855;2005年10月20日;hui mie zhan shi;ka er  e ben,dao en  qiang sen;;巨石强森血拼外星生物;http://img.funshion.com/pictures/jupiter/010/825/10825_m_poster.jpg?t=7617;http://img.funshion.com/pictures/jupiter/010/825/10825_m_still.jpg?t=6153;Dexter Fletcher,卡尔·厄本,Dhobi Oparei,道恩·强森;Andrzej Bartkowiak;free;1
10835;佐罗传奇;7.4;522;2005年10月24日;zuo luo chuan qi;an dong ni ao  ban de la si,kai se lin  ze ta  qiong si,ni ke  qi lan de,ma ding  kan bei er;蒙面侠苏洛2：不朽传奇,黑侠梭罗Z传奇;佐罗婚后一段传奇故事;http://img.funshion.com/pictures/jupiter/010/835/10835_m_poster.jpg?t=3551;http://img.funshion.com/pictures/jupiter/010/835/10835_m_still.jpg?t=4570;安东尼奥·班德拉斯,凯瑟琳·泽塔-琼斯,尼克·齐兰德;马丁·坎贝尔;free;1
10836;守日人;6.8;700;2006年01月01日;shou ri ren;fu la ji mi er mian shao fu,kang si tan ding ha bin si ji,wei ke duo wei er bi si ji,ti mo bei ke man bei tuo fu;;通缉令导演魔幻巨制;http://img.funshion.com/pictures/jupiter/010/836/10836_m_poster.jpg?t=3107;http://img.funshion.com/pictures/jupiter/010/836/10836_m_still.jpg?t=9888;弗拉基米尔·缅绍夫,康斯坦丁·哈宾斯基,维克多·维尔比斯基;提莫·贝克曼贝托夫;vipfree;1
10837;锅盖头;6.8;3170;2005年11月04日;guo gai tou;jie ke  ji lun ha er,jie mi  fu ke si,bi de  sa si jia de,lu ka si  bu lai ke,bu lai en  ge la ge ti,kai se lin  lu dao fu,dan de li  tai le,bu lai an na  dai wei si,ke li si  ku po,ma di  pa pa qi an,yue han  ka la xin si ji,sa mu  men de si;平头日记;美国海军士兵生活写照;http://img.funshion.com/pictures/jupiter/010/837/10837_m_poster.jpg?t=4732;http://img.funshion.com/pictures/jupiter/010/837/10837_m_still.jpg?t=7027;杰克·吉伦哈尔,杰米·福克斯,彼得·萨斯加德,卢卡斯·布莱克,布莱恩·格拉格提,凯瑟琳·鲁道夫,丹德里·泰勒,布莱安娜·戴维斯,克里斯·库珀,Evan Jones,马蒂·帕帕奇安,约翰·卡拉辛斯基;萨姆·门德斯;free;1
10868;相见恨早;6.6;569;2005年04月22日;xiang jian hen zao;a man da pi te,a shen dun ku che,ta en man ning,ai mei jia xi ya,nai ji ke er;再见钟情,爱多你几次(港);年轻男女航班上偶遇;http://img.funshion.com/pictures/jupiter/010/868/10868_m_poster.jpg?t=8707;http://img.funshion.com/pictures/jupiter/010/868/10868_m_still.jpg?t=5887;阿曼达·皮特,阿什顿·库彻,塔恩·曼宁,埃美·加西亚;奈吉·柯尔;vipfree;1
10875;黑色大丽花;7.4;63571;2006年09月15日;hei se da li hua;si jia li yue han xun,qiao shen ha nai te,xi la li si wan ke,bu lai en de pa er ma;艳尸案中案,黑色大理花悬案;黑寡妇身陷离奇命案;http://img.funshion.com/pictures/jupiter/010/875/10875_m_poster.jpg?t=9290;http://img.funshion.com/pictures/media/list/108/75/10875_530_298_ott_still.jpg?1431914860;斯嘉丽·约翰逊,乔什·哈奈特,希拉里·斯万克;布莱恩·德·帕尔玛;free;1
10998;征服怒海;6.9;424;2006年01月27日;zheng fu nu hai;qiao dan na  bu lu si te,zhan mu si  fu lan ke,tang ni  wo er bo ge,lin yi bin;安纳波利斯;海军学员艰辛成长史：铮铮男儿志在蔚蓝征服大海;http://img.funshion.com/pictures/jupiter/010/998/10998_m_poster.jpg?t=8545;http://img.funshion.com/pictures/jupiter/010/998/10998_m_still.jpg?t=4987;乔丹娜·布鲁斯特,詹姆斯·弗兰科,唐尼·沃尔伯格;林诣彬;vipfree;1
11039;足球流氓;6.9;159;2005年03月01日;zu qiu liu mang;yi li ya  wu de,ke lai er  fu lan ni,zha li  han na mu;;“指环王”竟变身足球流氓;http://img.funshion.com/pictures/jupiter/011/039/11039_m_poster.jpg?t=3474;http://img.funshion.com/pictures/jupiter/011/039/11039_m_still.jpg?t=9820;伊利亚·伍德,克莱尔·弗兰妮,查理·汉纳姆;Lexi Alexander;free;1
11040;卢旺达饭店;6.7;523;2004年09月11日;lu wang da fan dian;jie kun fei ni ke si,tang qian de er,suo fei ao kang ni duo,qiao kui yin fei ni ke si,te rui qiao zhi;;奥斯卡3项提名佳作;http://img.funshion.com/pictures/jupiter/011/040/11040_m_poster.jpg?t=3452;http://img.funshion.com/pictures/jupiter/011/040/11040_m_still.jpg?t=2566;杰昆·菲尼克斯,唐·钱德尔,索菲·奥康尼多,乔奎因·菲尼克斯;特瑞·乔治;free;1
11105;丘吉尔的好莱坞生涯;6.9;49049;2004年12月03日;qiu ji er de hao lai wu sheng ya;ke li si ting  shi lai te,nei fu  kan bei er,lai si li  fei li pu si,li c h a d e sen;;当丘吉尔与希特勒上演“超女”式PK战;http://img.funshion.com/pictures/media/list/111/05/11105_360_504_ott_poster.jpg?1433136174;http://img.funshion.com/pictures/media/list/111/05/11105_530_298_ott_still.jpg?1433136174;克里斯汀·史莱特,内芙·坎贝尔,莱斯利·菲利普斯,Jon Culshaw,Tom Clarke Hill;理查德森;free;1
11106;诱惑学校;7.5;708;2004年05月14日;you huo xue xiao;kai li  bu lu ke;;教女人如何去勾引男人;http://img.funshion.com/pictures/jupiter/011/106/11106_m_poster.jpg?t=5666;http://img.funshion.com/pictures/jupiter/011/106/11106_m_still.jpg?t=7802;凯莉·布鲁克,Emily Woof;Sue Heel;free;1
11171;开膛手杰克;6.9;371;2001年10月19日;kai tang shou jie ke;yue han ni  de pu,hai se  ge la han mu,yi an  huo mu,he su si  fu lang ge;来自地狱;臭名昭著的开膛手杰克;http://img.funshion.com/pictures/jupiter/011/171/11171_m_poster.jpg?t=5553;http://img.funshion.com/pictures/jupiter/011/171/11171_m_still.jpg?t=3511;约翰尼·德普,海瑟·格拉汉姆,伊安·霍姆,罗彼·考特拉尼,伊恩·理查森;艾尔伯特·休斯,艾伦·休斯;free;1
11192;天下无贼;7.4;7205;2004年12月09日;tian xia wu zei;liu de hua,liu ruo ying,wang bao qiang,li bing bing,ge you,zhang han yu,feng xiao gang;A World Without Thieves;王宝强土豪发家之作;http://img.funshion.com/pictures/jupiter/011/192/11192_m_poster.jpg?t=7701;http://img.funshion.com/pictures/jupiter/011/192/11192_m_still.jpg?t=5121;刘德华,刘若英,王宝强,李冰冰,葛优,张涵予;冯小刚;free;1
11301;五毒;6.9;669;1978年08月12日;wu du;guo zhen feng,luo mang,jiang sheng,zhang che;Five Venoms;江湖又将刮起腥风血雨;http://img.funshion.com/pictures/jupiter/011/301/11301_m_poster.jpg?t=2834;http://img.funshion.com/pictures/jupiter/011/301/11301_m_still.jpg?t=4835;郭振锋,罗莽,江生;张彻;free;1
11346;笑拳怪招;7.3;566;1979年02月17日;xiao quan guai zhao;tian jun,shi tian,cheng long,cheng long,zeng jiang;笑拳,The Fearless Hyena;成龙自导自演功夫喜剧;http://img.funshion.com/pictures/jupiter/011/346/11346_m_poster.jpg?t=7278;http://img.funshion.com/pictures/jupiter/011/346/11346_m_still.jpg?t=8264;田俊,石天,成龙;成龙,曾江;free;1
11447;双城故事;8.3;59086;1991年03月29日;shuang cheng gu shi;zhang ke yi,zeng zhi wei,zhang man yu,tan yong lin,chen ke xin;;曾志伟心系兄弟舍美女;http://img.funshion.com/pictures/jupiter/011/447/11447_m_poster.jpg?t=6259;http://img.funshion.com/pictures/media/list/114/47/11447_530_298_ott_still.jpg?1410590139;张可颐,曾志伟,张曼玉,谭咏麟;陈可辛;free;1
11565;十二国记;7;101079;2002年04月09日;shi er guo ji;shan kou sheng ping,ling cun jian yi,zi an wu ren,jiu chuan ling,xiao lin heng fu;;细腻真实的女王之路;http://img.funshion.com/pictures/jupiter/011/565/11565_m_poster.jpg?t=9533;http://img.funshion.com/pictures/jupiter/011/565/11565_m_still.jpg?t=9524;山口胜平,铃村健一,子安武人,久川绫;小林恒夫;vipfree;1
11693;帝企鹅日记;7.2;260;2005年01月26日;di qi e ri ji;xia er  bei er lin,luo man na  bo lin re,lv ke  ya ke;企鹅宝贝：南极的旅程,企鹅进行曲,小企鹅大长征,企鹅的三月,Ma;有爱的帝企鹅记录片;http://img.funshion.com/pictures/jupiter/011/693/11693_m_poster.jpg?t=2946;http://img.funshion.com/pictures/jupiter/011/693/11693_m_still.jpg?t=2421;夏尔·贝尔林,罗曼娜·波琳热;吕克·雅克;free;1
11704;我的小狗斯齐普;6.8;730;2000年03月03日;wo de xiao gou si qi pu;fu lang ji mu ni zi,dai an lian en,lu ke wei er xun,jie la sai er;家有跳狗,我的小狗,小狗跳跳;小狗陪伴少年走出伤痛;http://img.funshion.com/pictures/jupiter/011/704/11704_m_poster.jpg?t=6099;http://img.funshion.com/pictures/jupiter/011/704/11704_m_still.jpg?t=8742;弗朗基·穆尼兹,黛安·莲恩,卢克·威尔逊;杰·拉塞尔;free;1
11754;遗言;6.1;50050;2009年04月21日;yi yan;wei nuo na lai de,lei luo ma nuo,wei si ben te li,kai se lin bo qie er,jie fu li ha lei;;靠帮人写遗书维生的他;http://img.funshion.com/pictures/media/list/117/54/11754_360_504_ott_poster.jpg?1432258819;http://img.funshion.com/pictures/media/list/117/54/11754_530_298_ott_still.jpg?1432258819;维诺娜·赖德,雷·罗马诺,韦斯·本特利,凯瑟琳·波切尔;杰弗里·哈雷;free;1
11801;祖孙情;6.9;713;1994年01月01日;zu sun qing;hao shao wen,lin zhi ying,huang long,zhu yan ping;Grandpa's Love;林志颖感人祖孙两代情;http://img.funshion.com/pictures/jupiter/011/801/11801_m_poster.jpg?t=7347;http://img.funshion.com/pictures/jupiter/011/801/11801_m_still.jpg?t=3416;郝劭文,林志颖,黄龙;朱延平;free;1
11918;夏洛特的网;9.4;63819;2006年12月20日;xia luo te de wang;yue han  ke li si,shi di fu  bu xi mi,da ke ta  fan ning,gai rui  wen ni ke;;经典童话改编精灵小猪;http://img.funshion.com/pictures/jupiter/011/918/11918_m_poster.jpg?t=1185;http://img.funshion.com/pictures/media/list/119/18/11918_530_298_ott_still.jpg?1429066563;约翰·克立斯,史蒂夫·布西密,达科塔·范宁;盖瑞·温尼克;free;1
12090;冠军争霸;7.5;990;2000年04月07日;guan jun zheng ba;Oliver Platt,David Arquette,Scott Caan,Brian Robbins;跤坛风云;昔日王者再次登上巅峰;http://img.funshion.com/pictures/jupiter/012/090/12090_m_poster.jpg?t=4445;http://img.funshion.com/pictures/jupiter/012/090/12090_m_still.jpg?t=9307;Oliver Platt,David Arquette,Scott Caan;Brian Robbins;free;1
12118;达芬奇密码;6.5;899;2006年05月19日;da fen qi mi ma;tang mu  han ke si,ao dai li  ta tu,yi en  mai ke lai en  rang  lei nuo,yi en  mai kai lun,lang  huo hua de;;一个关于耶稣的大秘密;http://img.funshion.com/pictures/jupiter/012/118/12118_m_poster.jpg?t=7039;http://img.funshion.com/pictures/jupiter/012/118/12118_m_still.jpg?t=3874;汤姆·汉克斯,奥黛丽·塔图,伊恩·麦克莱恩 ，让·雷诺,伊恩·麦凯伦;朗·霍华德;free;1
12169;新独臂刀;8.6;62413;1971年02月07日;xin du bi dao;di long,jiang da wei,gu feng,zhang che;New One-Armed Swordsman;姜大卫自断右臂练绝技;http://img.funshion.com/pictures/jupiter/012/169/12169_m_poster.jpg?t=1808;http://img.funshion.com/pictures/media/list/121/69/12169_530_298_ott_still.jpg?1405482352;狄龙,姜大卫,谷峰;张彻;free;1
12300;伊丽莎白镇;7;745;2005年10月14日;yi li sha bai zhen;ao lan duo  bu lu mu,ke er si teng  deng si te  su shan  sa lan deng  ya li ke  bao de wen  jie xi ka  bei er,ka mei lun  ke luo;;落魄失意男人重获新生;http://img.funshion.com/pictures/jupiter/012/300/12300_m_poster.jpg?t=4473;http://img.funshion.com/pictures/jupiter/012/300/12300_m_still.jpg?t=9311;奥兰多·布鲁姆,克尔斯滕·邓斯特， 苏珊·萨兰登，亚历克·鲍德温，杰西卡·贝尔;卡梅伦·克罗;free;1
12302;蜘蛛侠3;7.2;161;2007年04月16日;zhi zhu xia 3;tuo ma si  ha deng  qiu qi,zhan mu si  fu lan ke,tuo bi  ma kui er,ke er si teng  deng si te,shan mu  lei mi;;蜘蛛侠沉沦外星邪恶怪;http://img.funshion.com/pictures/jupiter/012/302/12302_m_poster.jpg?t=7258;http://img.funshion.com/pictures/jupiter/012/302/12302_m_still.jpg?t=7799;托马斯·哈登·丘奇,詹姆斯·弗兰科,托比·马奎尔,克尔斯滕·邓斯特;山姆·雷米;vipfree;1
12502;高山下的花环;7.2;444;1985年11月07日;gao shan xia de hua huan;tang guo qiang,lv xiao he,xie jin;;经典中的永恒;7b6bb7193029bd19d4f2daf05cac448b;ad38aaa75fdc3445798b2567658f1e01;唐国强,吕晓禾;谢晋;free;1
12528;武馆;7.4;260;1981年08月20日;wu guan;liu jia liang,wang long wei,liu jia hui,liu jia liang;;刘家良展露真实功夫;http://img.funshion.com/pictures/jupiter/012/528/12528_m_poster.jpg?t=5153;http://img.funshion.com/pictures/jupiter/012/528/12528_m_still.jpg?t=7562;刘家良,王龙威,刘家辉;刘家良;free;1
12581;双侠;7.3;241;1971年12月22日;shuang xia;di long,jiang da wei,gu feng,zheng lei,chen xing,zhang che;The Deadly Duo;狄龙姜大卫硬汉比拼;http://img.funshion.com/pictures/jupiter/012/581/12581_m_poster.jpg?t=6815;http://img.funshion.com/pictures/jupiter/012/581/12581_m_still.jpg?t=5077;狄龙,姜大卫,谷峰,郑雷,陈星;张彻;free;1
12692;疯猴;6.9;309;1979年10月05日;feng hou;xiao hou,liu jia liang,hui ying hong,luo lie,liu jia liang;Mad Monkey Kung Fu;耍猴耍出一身好功夫;http://img.funshion.com/pictures/jupiter/012/692/12692_m_poster.jpg?t=1077;http://img.funshion.com/pictures/jupiter/012/692/12692_m_still.jpg?t=1425;小侯,刘家良,惠英红,罗烈;刘家良;free;1
12724;像我这样美丽的女子;6.7;885;1972年09月13日;xiang wo zhe yang mei li de nv zi;bo na di te la fang te,ke lao de bu lai sai,zha er si deng na,gai yi mo chen te,an de lie du suo li ai,fu lang suo wa te lv fu;;特吕弗早期轻喜剧之作;http://img.funshion.com/pictures/jupiter/012/724/12724_m_poster.jpg?t=1915;http://img.funshion.com/pictures/jupiter/012/724/12724_m_still.jpg?t=8149;伯纳蒂特·拉方特,克劳德·布莱塞,查尔斯·登纳,盖伊·莫辰特,安德烈·杜索里埃;弗朗索瓦·特吕弗;free;1
12741;惊爆头条内幕;8.2;62200;2005年11月11日;jing bao tou tiao nei mu;kai wen  shi pai xi,pai po  pei la bo,mo gen  fu li man,jia si ting  ting bu lai ke,da wei  j  bo ke;埃迪森;北美硬汉动作片;http://img.funshion.com/pictures/jupiter/012/741/12741_m_poster.jpg?t=6589;http://img.funshion.com/pictures/media/list/127/41/12741_530_298_ott_still.jpg?1405915946;凯文·史派西,派珀·佩拉博,摩根·弗里曼,贾斯汀·汀布莱克;大卫·J·伯克;free;1
12779;飞一般爱情小说;8.9;61124;1997年08月06日;fei yi ban ai qing xiao shuo;xu zhi an,shu qi,lin hai feng,ye jin hong;;三个男人的浪漫性幻想;http://img.funshion.com/pictures/jupiter/012/779/12779_m_poster.jpg?t=8048;http://img.funshion.com/pictures/media/list/127/79/12779_530_298_ott_still.jpg?1410418024;许志安,舒淇,林海峰;叶锦鸿;free;1
12793;冬荫功;6.6;441;2005年08月11日;dong yin gong;tuo ni  jia,pai te cha tai  wang ka mu lao,ruan ming zhi,pu la qi ya  ping ke yao;;托尼贾继拳霸争锋;http://img.funshion.com/pictures/jupiter/012/793/12793_m_poster.jpg?t=7685;http://img.funshion.com/pictures/jupiter/012/793/12793_m_still.jpg?t=7710;托尼·贾,派特察泰·王卡姆劳,阮明智;普拉奇亚·平克尧;vipfree;1
12803;中国龙;9.1;66021;1995年02月26日;zhong guo long;jin cheng wu,shi xiao long,hao shao wen,xu jin jiang,zhu yan ping;;两小鬼大闹国际比武赛;http://img.funshion.com/pictures/jupiter/012/803/12803_m_poster.jpg?t=5425;http://img.funshion.com/pictures/jupiter/012/803/12803_m_still.jpg?t=5727;金城武,释小龙,郝劭文,徐锦江;朱延平;free;1
12873;上海滩十三太保;6.6;8364;1984年01月01日;shang hai tan shi san tai bao;li xiu xian,chen guan tai,liu de hua,jiang da wei,zhang che;;刘德华动作成名力作;http://img.funshion.com/pictures/jupiter/012/873/12873_m_poster.jpg?t=4585;http://img.funshion.com/pictures/jupiter/012/873/12873_m_still.jpg?t=7380;李修贤,陈观泰,刘德华,姜大卫;张彻;free;1
